"","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","p"
"1",0.0464463207188188,0.0714167983467106,0.0850731408300027,0.0931503823672559,0.096004417350725,0.0950879289728178,0.0911113738529759,0.084778202545459,0.0755263564188452,0.0642322980594453,0.0505808539881186,0.0346573132322764,0.0163613939907161,-0.00487357426280501,-0.0260046920568276,-0.0513575177922298,-0.076775977418435,-0.104284217605363,-0.128702098562553,0
"2",0.0450041506902587,0.0699084643697086,0.0842494633551919,0.093437662078309,0.0976522565598182,0.0992891990780913,0.096833243157944,0.0923627692082196,0.0873866868509027,0.0798055583086458,0.0693273668011222,0.0590882544319318,0.0470776694064228,0.0343416117858448,0.0197286099641373,0.00607233961875559,-0.00951243986503476,-0.0247353370630227,-0.0402102907257096,0.05
"3",0.0435654647142605,0.0681695812548802,0.0837148364679354,0.093248697528888,0.0981633023773137,0.100217748341704,0.10014318187397,0.0970164966089087,0.0943370205857748,0.0887888522429448,0.0812457718828167,0.0734117108708864,0.063970381855556,0.0537892618563725,0.0430061603270973,0.0320085247514833,0.0177628597417638,0.00619603582529067,-0.00694456178184439,0.1
"4",0.042130567895508,0.0665610021649507,0.0820459768561358,0.0920794453656038,0.0981043520391438,0.100851774862923,0.102114358102679,0.101230724196781,0.0981742876033104,0.0938127977061408,0.0881527592824696,0.0821353898292762,0.0741418603078975,0.0661175360109874,0.0562382153303372,0.0463492697307103,0.0348359451542923,0.0247992306863048,0.0138513648173783,0.15
"5",0.0405060191930251,0.064391576478175,0.0801823298114678,0.0903103510211383,0.0970437399088521,0.101046458861238,0.101597185944754,0.101622634624679,0.100491942998467,0.0961591938717527,0.0922938104074999,0.0864418174205952,0.0794252367405456,0.0741148161758292,0.0645271557027441,0.0554218550362423,0.0462456750136059,0.0376212375047581,0.0260249469588098,0.2
"6",0.0387373401493945,0.0623915780497607,0.0779477580876167,0.088668209581148,0.0955445537830989,0.098937659909998,0.101361864275038,0.101726495365356,0.100610177195287,0.0982057432180407,0.0943678079888594,0.0895742561887179,0.0827357782000447,0.0778485418042461,0.0685822683016005,0.0619860609664489,0.0521859387750752,0.0430962806269526,0.033755583910569,0.25
"7",0.0370406964770185,0.0600824574100902,0.0754617298354865,0.0857568095278159,0.0929600967056905,0.0970236153491418,0.0997941462952823,0.10049094553572,0.0995639826703628,0.0973463728656739,0.0931877726518142,0.0896434799132026,0.0849066467332481,0.0772433421676553,0.0716364116759786,0.063922904157265,0.0551632288094023,0.0463768797373019,0.0379274933774871,0.3
"8",0.0352593724008226,0.0576211334771059,0.0725902339841606,0.0831483734677962,0.0901742761988644,0.0946046911117617,0.0965106657603301,0.0981101193003755,0.0972382016039509,0.0943750846757239,0.0921452780058867,0.0880065161951408,0.0834223273396665,0.0780293491347708,0.0696896015758856,0.0631640376444435,0.0555309385595372,0.0461466430294157,0.0385600831442965,0.35
"9",0.0334172383359266,0.0549984152009792,0.069481670630876,0.0794184179476541,0.0866904556869062,0.0909389161148207,0.0938171042460229,0.0944546585891605,0.0938869284715629,0.0920012794181958,0.088757096449567,0.0848874147190234,0.0805225019940175,0.0748414771788883,0.0679884457366811,0.0606334793602206,0.0527438022971836,0.0442469166585432,0.0368024465801627,0.4
"10",0.0315470624702416,0.0518026179134592,0.0657551991771406,0.0757478671477552,0.0819256708249835,0.0865039620551738,0.0894490413308459,0.0893929128803625,0.0891517380538226,0.0878270423331431,0.0842805904392351,0.0800903874959802,0.0753095082911775,0.0704279972014028,0.0639867492253048,0.057066987750817,0.0489670234162027,0.0404607956018621,0.030731148290959,0.45
"11",0.0294257743653086,0.048756862332116,0.0620764470796561,0.0713075895622229,0.0775612974904472,0.08134860990795,0.0836887060627021,0.083552784456116,0.0833039042285033,0.0806994362914351,0.0782762067673137,0.0744592935257817,0.0701222643075436,0.0631804671532468,0.0565790459898446,0.049707624473551,0.0412627267011639,0.0334181744560491,0.0252646995902731,0.5
"12",0.0272747596715882,0.0452845184236394,0.0578669318708588,0.0660116694376778,0.0721229263805939,0.0754615677099118,0.0769624407075442,0.0768547184174225,0.0760543286162758,0.0732421736657176,0.0708695716754529,0.0664566891865104,0.0613771741363815,0.0560878471207433,0.0491202670507607,0.0410463421118111,0.0316896972737249,0.0230848507692165,0.0141877381533107,0.55
"13",0.0251481250744045,0.0416954947500788,0.0530722268088383,0.0608724216385108,0.0654945734062252,0.0683331368800698,0.0699031015833063,0.0698670496189468,0.0675514816345634,0.0652041685301916,0.061617063905053,0.0570041234155191,0.0508343101131951,0.0446607712727514,0.0376976620946593,0.0296489648491515,0.0217070823295137,0.0126996496549472,0.00123063964052894,0.6
"14",0.0227919042309744,0.0377092471840773,0.0479242007488201,0.0544856142308031,0.0584989957856339,0.0607110055276393,0.0611167476321812,0.0600515706901008,0.0579900159103378,0.0542465538550627,0.0506546674514443,0.0452206534020662,0.0397383010201518,0.0320741616661092,0.0247945259721358,0.016643366339107,0.00692363599223367,-0.00340152899994326,-0.0127598753686659,0.65
"15",0.0204344457455422,0.0335238044484554,0.0422613201930988,0.0479215163202289,0.0507612368259342,0.0521723754279249,0.0513883487981204,0.0494569727316964,0.0459433465927936,0.0420508768730949,0.0369581628051273,0.0316999469448589,0.025199195396213,0.0163688412597754,0.00822364573245368,-0.00018986121031191,-0.0101741389345106,-0.0210673145386471,-0.0311460580253435,0.7
"16",0.0178943574036656,0.0291957236886251,0.0361051536369286,0.0397681232723837,0.0419547869821193,0.0414537439669257,0.039526637078678,0.0367610130624165,0.0332439151406803,0.0278957482948963,0.0220260095667,0.0150493670163925,0.00695321498811201,-0.00148301251371027,-0.0100346242715726,-0.0206503700505934,-0.0314815890042699,-0.0422579697606873,-0.0531859140660892,0.75
"17",0.0152639569135746,0.0243115803464779,0.0292431034884177,0.0313854388149864,0.0317165379918794,0.0296290223988581,0.0268972549378765,0.0221018648085641,0.0162490798251059,0.00990668500185938,0.00309916435022386,-0.00476961304672467,-0.013882208574629,-0.0236312041694008,-0.0344164618644031,-0.0456145631261006,-0.0578687667269246,-0.0701601341223171,-0.0828157544878893,0.8
"18",0.0125804259636431,0.0191073375684036,0.0220501529437027,0.0217982770295184,0.0200793738413691,0.0159049764654114,0.0108075387565348,0.00525165797532793,-0.00251233113725967,-0.0106843132164208,-0.019983326858508,-0.0297915346500306,-0.0406077367538515,-0.0518239472607175,-0.0648728024291395,-0.0774839398021772,-0.0921139012093503,-0.106628798642636,-0.118362074531235,0.85
"19",0.0097791869457823,0.0136373987814223,0.013726768310041,0.0109004992962315,0.00636153454591917,0.000683224374393162,-0.00724771335468229,-0.0165066205706025,-0.0265605312829846,-0.0370439617534753,-0.0493414745674813,-0.0603964675938124,-0.0740670549278034,-0.0886223434022798,-0.102640970587625,-0.11901317844765,-0.134043721303042,-0.152988576376689,-0.17051965753179,0.9
"20",0.00673571024930672,0.00741241722827292,0.00437744172544576,-0.00172210746399189,-0.00966905391056237,-0.019558934898216,-0.0305406152711002,-0.0427737002455569,-0.056934704849447,-0.0713845691236919,-0.0881013906870164,-0.10388524652848,-0.121831397613264,-0.140198560139033,-0.159669070425524,-0.181290401287396,-0.20075720291534,-0.222735665416531,-0.243392261662092,0.95
"21",0.00370135618501617,0.000847167133361319,-0.00630516119826936,-0.0163553825641901,-0.0287538344714199,-0.0445830246689233,-0.0615180376887805,-0.0811926016923832,-0.101334678826992,-0.124401859295801,-0.149834254054162,-0.178189441857937,-0.209116173263769,-0.242451039533239,-0.277671146310964,-0.319614018992843,-0.361501357923518,-0.406787804634787,-0.456635909182165,1
